Order_ID,Customer_Name,Customer_Location,Restaurant_Name,Cuisine,Order_Date,Delivery_Time_Minutes,Order_Amount,Delivery_Partner,Payment_Method,Rating,Review_Text,Review_Date,Is_Discount_Applied,Restaurant_Location
ORD006620,Terry Campbell,Brownfurt,Dawson-Smith,Thai,2023-08-29,53,423.8,Partner D,Debit Card,3,Much executive that significant attention dog drug their another.,2023-05-01,TRUE,Alexandraview
ORD006621,Henry Cohen,Jessicaville,"West, Joseph and Evans",Thai,2023-07-19,89,956.58,Partner A,Cash,4,Need fast factor court commercial detail management speech hand feel.,2023-07-08,FALSE,Barreramouth
ORD006622,Alexis Hawkins,Webbborough,Cervantes Group,Indian,2024-07-18,78,1822.46,Partner D,Credit Card,3,Tonight remain out third prevent decide score then black food seek hear.,2023-01-28,TRUE,East Dustinland
ORD006623,Jasmine Delacruz,Mitchellstad,"Hull, Parker and Ramirez",American,2024-06-28,44,373.95,Partner A,Net Banking,4,Officer camera force resource strategy identify seek final between particularly allow speech.,2024-11-26,FALSE,New Meganmouth
ORD006624,Ashley Johnson,Lake Jeffrey,Bennett Group,Indian,2023-05-17,12,476.01,Partner B,UPI,4,Fly reason include special letter image able.,2023-08-05,TRUE,Port James
ORD006625,Bryan Hayes,Murphystad,Garrett Inc,Italian,2023-08-21,16,1987.97,Partner B,UPI,3,Bank study employee ago wear fine change.,2023-08-17,FALSE,Port Brenda
ORD006626,Cynthia White,Christophermouth,Lyons-Thomas,Italian,2023-06-06,32,1034.38,Partner A,Cash,3,Something quickly form city financial sure.,2024-06-26,TRUE,Johnside
ORD006627,Teresa Smith,Gonzalezport,Wright PLC,Chinese,2023-11-23,13,1278.68,Partner A,Cash,1,Among much recently theory beautiful according dinner why different hot.,2023-03-20,FALSE,Lake Rita
ORD006628,Mary Pratt,Port Jamesmouth,"Stanley, Turner and Watson",Indian,2023-12-13,29,714.36,Partner A,UPI,4,Begin piece matter example moment goal manager central authority.,2023-02-24,TRUE,Port Wendychester
ORD006629,Ashley Wall,West Cindyborough,Walker Ltd,Thai,2023-05-15,37,296.49,Partner A,Net Banking,1,Market road but building all art.,2023-06-22,TRUE,Johnsonfurt
ORD006630,Emily Phillips,Brownside,"Ware, Richardson and Curry",Indian,2023-12-04,45,687.3,Partner C,Net Banking,3,Who red more would order cover player together western exactly resource data.,2024-02-22,TRUE,West Ronnie
ORD006631,Theresa Martin DVM,Johnsonstad,"Strickland, Peck and Murphy",American,2023-02-22,11,903.52,Partner D,Cash,1,Reflect parent market remember most large.,2023-03-21,TRUE,West Cynthiachester
ORD006632,Joshua Watson,New Tinaton,Watkins-Taylor,Chinese,2023-05-08,97,1791.74,Partner C,UPI,3,Positive wrong believe future time agent method happy to serve deal.,2024-06-22,TRUE,Javierstad
ORD006633,John Miller,Reevesside,Parks-Potts,American,2023-04-08,14,511.76,Partner C,Net Banking,5,Soon stand whether carry culture leader bar author walk expect.,2023-04-21,TRUE,Devinville
ORD006634,Sarah Smith,Nicoleton,Lee Ltd,Japanese,2024-09-28,113,277.58,Partner B,Cash,2,Director enter tonight moment style hundred international.,2024-02-24,TRUE,Lake Michaelport
ORD006635,Angela Williams,East Brianna,"Wu, Long and Robinson",Mexican,2023-12-29,53,594.16,Partner D,UPI,5,Else such seek house in factor western focus hair in quite nor civil.,2024-07-15,TRUE,Ethanside
ORD006636,Sandra Taylor,Johnport,"Moore, Oliver and Sweeney",Japanese,2023-03-09,51,1295.88,Partner A,Credit Card,4,Treat friend other truth eye poor seven pretty imagine school visit design recent.,2023-03-16,TRUE,New Jon
ORD006637,Monica Murphy,Nguyenburgh,Taylor LLC,Indian,2024-06-21,92,1958.53,Partner D,Cash,4,List coach rate phone table arm owner.,2024-01-02,FALSE,Fieldsbury
ORD006638,Jennifer Holmes,Margarethaven,Gallegos-Hale,Thai,2023-10-02,46,621.26,Partner D,UPI,2,Without war specific nice friend discussion follow.,2024-12-30,FALSE,West Mia
ORD006639,Elizabeth Wang,South Brianhaven,"Owens, Frank and Cook",Mexican,2023-06-20,88,1640.3,Partner D,Net Banking,1,Rich small ground during seem hour religious.,2024-06-10,FALSE,South Ashlee
ORD006640,Yolanda Marshall,Port Suzanne,Mason LLC,Indian,2023-01-25,92,369.9,Partner C,Credit Card,4,Tell among arrive per enough be boy budget realize life plan move recognize.,2023-03-05,FALSE,Stouttown
ORD006641,Robert Jenkins,Lake Jennifer,Armstrong Ltd,Chinese,2023-12-11,107,1334.56,Partner D,Net Banking,2,Whether foreign part two you forward food every shake term.,2025-01-05,TRUE,Nelsonton
ORD006642,Jennifer Cummings,North Jameschester,Foster Inc,Indian,2023-12-24,41,1792.31,Partner C,Net Banking,2,Draw note power interview care just.,2024-11-15,TRUE,Lorimouth
ORD006643,Donna Rodgers,New Kylechester,"Holt, Brown and Boyd",Mexican,2023-06-27,76,571.33,Partner A,Debit Card,4,Full key this perform president yes those ago one painting collection civil.,2024-08-08,FALSE,New Bonnie
ORD006644,Lori Jones,South Heatherton,Luna-Marsh,Indian,2024-03-18,113,1753.57,Partner D,Debit Card,4,Then hair character same put hear moment behind challenge inside marriage say specific.,2023-05-10,FALSE,Salazarview
ORD006645,Michael Santana,Jeffersonhaven,Mccormick PLC,Japanese,2023-07-17,14,1510.48,Partner B,Debit Card,1,Break help mission mind left civil news.,2024-02-07,FALSE,Jonathanmouth
ORD006646,Lisa Lee,East Kenneth,Schroeder Ltd,American,2024-02-27,62,1969.4,Partner C,Debit Card,3,Write family in treatment need level wide travel wear to entire maintain parent.,2024-12-08,FALSE,Debramouth
ORD006647,George Murray,Port James,"Williams, Ross and Jackson",Italian,2023-12-13,41,590.01,Partner B,Credit Card,5,Let conference blue year space trade possible example board never foreign room.,2024-03-03,TRUE,Christophershire
ORD006648,Garrett Smith,Lake Kevin,Williams-Nunez,Mexican,2023-10-23,105,1195.73,Partner B,UPI,2,White two career couple follow hospital yes yeah north.,2024-06-13,FALSE,Lake Madeline
ORD006649,Nathaniel Garcia,Wilsonburgh,Mckenzie-Esparza,Italian,2024-09-24,101,665.34,Partner B,UPI,4,Picture health bad staff once quite professional manager beat will paper similar section.,2024-03-07,TRUE,New Veronica
ORD006650,Tami Cooper,Hudsonmouth,Wong LLC,Chinese,2023-09-19,114,1490.32,Partner D,Credit Card,1,Away knowledge listen garden care loss today computer attorney series despite.,2023-04-06,FALSE,Taylorside
ORD006651,Michelle Smith,Elizabethmouth,Scott-Alexander,Chinese,2024-12-20,103,1992.1,Partner D,Credit Card,1,Court institution war statement hope must.,2023-08-24,TRUE,Lake Holly
ORD006652,Sean Jones,Lake Mitchellview,Johnson-Lewis,Japanese,2024-01-04,76,1569.9,Partner C,Debit Card,1,Experience house effect sit democratic become take standard bad political.,2023-04-07,FALSE,Kevinmouth
ORD006653,John Colon,Wongmouth,"Alvarez, Henderson and Davis",Indian,2024-12-11,83,1799.83,Partner B,Net Banking,3,Receive check operation itself control truth community able picture its nation return.,2024-03-16,FALSE,Ortizmouth
ORD006654,Lisa Sims,Dianafurt,Klein Group,Chinese,2023-11-03,64,1748.15,Partner B,Credit Card,1,Country race everything marriage carry word machine cut plant simple production hand action.,2024-08-08,FALSE,Gilberttown
ORD006655,Robert Rodriguez,North Janetstad,Watson-Bradley,Italian,2023-01-28,93,681.22,Partner C,Net Banking,5,Factor beyond if have politics drop city our sister question table.,2023-08-25,TRUE,Johnville
ORD006656,Molly Hendrix,Jacquelineport,Bolton and Sons,Thai,2023-07-21,54,1007.51,Partner B,Debit Card,5,Believe wait require much nature body weight court both statement audience.,2023-04-14,TRUE,Currybury
ORD006657,Juan Jefferson,North Rhonda,Snyder Group,American,2024-09-05,83,1428.67,Partner A,Credit Card,1,Probably what nature Mr degree available save someone there.,2024-01-25,FALSE,Port Russellshire
ORD006658,Kathryn George,Port Benjamin,Stephenson Inc,Mexican,2025-01-09,24,407.23,Partner C,Net Banking,2,Expect almost with type recent easy garden present Mr heart heavy.,2023-08-09,TRUE,Wilkinsonton
ORD006659,Rachel Davis,Kathrynmouth,Norman Inc,Japanese,2024-01-07,27,581.3,Partner A,UPI,3,Thousand result every fear watch serious drug notice gas upon his raise over.,2024-10-05,TRUE,South Meganview
ORD006660,Michael Huber,Javierbury,Harris and Sons,Mexican,2024-07-26,33,1704.56,Partner A,UPI,5,That public figure role language strong forget party.,2023-10-07,FALSE,Jermainefort
ORD006661,Nicholas Perez,Darrenland,Mcbride-Perez,Thai,2023-01-22,39,1579.47,Partner A,Net Banking,2,Certainly style picture establish knowledge material other card.,2024-03-20,TRUE,Richardsonville
ORD006662,Alejandro Clark,Kellychester,Daniels and Sons,Chinese,2024-01-27,105,230.46,Partner A,Cash,5,Kitchen fall piece these bag situation explain during measure might.,2023-05-07,TRUE,Elizabethburgh
ORD006663,Sergio Davidson,South Stephanie,Harris-Macdonald,Mexican,2023-01-24,90,403.1,Partner A,UPI,2,Table onto measure bad boy term oil current Mrs claim.,2023-08-08,TRUE,Nicholasport
ORD006664,Debra Roberts,Lauriemouth,Gibson Group,Mexican,2024-03-29,117,1645.72,Partner A,Cash,3,Measure see break to month center none truth gas whose yet reveal major.,2023-12-15,TRUE,Rebeccabury
ORD006665,Yesenia Marshall,East Johnfurt,"Anderson, Johnson and King",Thai,2024-06-10,33,865.98,Partner A,Net Banking,1,Film bag source manager work thus look.,2025-01-01,TRUE,South Robertmouth
ORD006666,Anthony Thomas,South Kelli,"Scott, Miller and Holmes",Italian,2023-05-16,87,303.99,Partner B,Cash,3,Culture strategy compare bag black water.,2024-06-18,FALSE,South Tamarashire
ORD006667,Chelsea Morales,Smithshire,"Le, Johnson and Perez",Japanese,2023-09-09,115,1638.8,Partner B,Debit Card,3,Early seat at security strategy paper.,2024-03-10,TRUE,North Jason
ORD006668,Desiree Gordon,Lake Lisa,Williams-Miller,American,2024-10-12,17,136.13,Partner B,Credit Card,2,Continue out you process toward key fly appear response community almost safe whatever.,2023-12-03,FALSE,New Theresa
ORD006669,Victoria House,North Shawn,Munoz-Smith,Japanese,2023-12-10,87,1678.47,Partner C,Debit Card,2,Follow among whether factor yourself believe money usually east ask prevent issue.,2024-01-30,FALSE,New Lisa
ORD006670,Casey Reese,Rubenchester,"Brown, Morris and Hoover",American,2024-02-03,11,870.32,Partner D,Debit Card,3,But child be something seven something stage others teach kid.,2023-09-03,TRUE,East Rhondachester
ORD006671,Howard Hayes,Lake Darlene,Gonzalez-Bryant,Italian,2024-10-21,83,409.94,Partner C,UPI,3,Case enjoy win write vote management one shake product foot set conference.,2023-09-19,TRUE,West Johnbury
ORD006672,Jerry Williams,Port Dakota,Smith-Serrano,Japanese,2024-05-22,99,1117.99,Partner B,UPI,3,Why short foot identify line lot Congress relate.,2024-12-18,FALSE,Graceshire
ORD006673,Matthew Daniels,Christopherbury,Green LLC,American,2023-10-28,78,1898.61,Partner B,Cash,1,Station fish specific floor my cold son marriage answer although anything message.,2024-01-29,FALSE,Claytonside
ORD006674,Kristi Brown,South Dana,"Kelley, Perez and Page",American,2023-03-14,98,906.23,Partner B,Credit Card,2,Between so before pattern structure Democrat past east interest.,2023-01-17,TRUE,North Michaelhaven
ORD006675,Kelly Morton,Danielshire,"Smith, Hubbard and Jones",Japanese,2024-12-21,57,1276.13,Partner A,Debit Card,4,Prepare buy wind check so deal home commercial nature.,2024-07-12,TRUE,Yustad
ORD006676,Andrew Kidd,New Taylor,Bowen Ltd,Italian,2023-12-11,34,884.84,Partner C,Net Banking,1,Drug eye coach reality foot movie magazine.,2024-03-20,TRUE,Bowmantown
ORD006677,Benjamin Brooks Jr.,East Roger,"Rojas, Cooper and Jordan",Chinese,2023-02-27,99,1559.75,Partner A,Credit Card,4,Beautiful million ball difference early to likely detail really reflect.,2024-11-05,FALSE,Maryport
ORD006678,Aaron Perry,North Annette,Price-Wright,Indian,2024-12-27,38,147.58,Partner C,Credit Card,2,Them action author guy policy account relationship draw buy interest site.,2024-09-27,FALSE,Danielton
ORD006679,Gina Clark,Dawsonchester,Floyd-Larson,Mexican,2023-08-18,101,1975.44,Partner D,UPI,1,Leader likely half rich sell benefit movie rest body paper painting weight activity.,2023-08-27,FALSE,North Angelaville
ORD006680,Lance Cabrera,Lake Leetown,Hodges-Rodriguez,Mexican,2024-11-07,11,295.24,Partner C,Cash,1,Down behind see peace yourself her end indeed thus exist some role.,2024-11-10,FALSE,East Amanda
ORD006681,Kristen Schultz,Lake Ashleyfurt,Henry-Moore,Thai,2023-05-01,22,912.4,Partner C,Cash,3,Thought industry factor what process suddenly nor career discussion reality its southern.,2023-03-04,TRUE,Port Michelleshire
ORD006682,William Park,Sextonburgh,Schneider-West,Chinese,2024-06-08,104,1073.05,Partner C,Net Banking,4,Describe but still quite month process control father.,2024-10-04,FALSE,Lake Ashley
ORD006683,Lori Brooks,Robertmouth,"Chen, Thompson and Wyatt",Mexican,2023-07-22,84,1183.83,Partner D,Cash,1,Second ahead south end leave do sister.,2023-04-14,TRUE,South Rebecca
ORD006684,Jeremy Lynn,Ashleyland,"Taylor, Martinez and Moreno",Thai,2024-02-23,36,1155.78,Partner C,Cash,1,Eye evening professional sure hand should.,2024-02-02,TRUE,Port Brendafurt
ORD006685,Joshua West,Kristenland,Fowler-Burgess,Italian,2024-06-14,112,252.91,Partner A,Debit Card,3,Amount me production enough question management social state.,2023-06-26,TRUE,East Rickeyview
ORD006686,Jacqueline Allen,Erictown,"Moore, Thompson and Morales",Indian,2023-05-15,89,445.03,Partner D,Net Banking,4,Himself whole read Republican stand society information success much image approach tonight enter.,2024-08-30,TRUE,Matthewschester
ORD006687,Miss April Moss MD,Evanhaven,"Powell, Miller and Black",Thai,2024-10-24,73,457.37,Partner A,Net Banking,3,Key you thought forget of sort already manager little executive.,2024-11-27,TRUE,Bryanhaven
ORD006688,Jeanette Wilson,Gonzalezport,York-Myers,Indian,2024-10-25,79,1014.31,Partner D,Credit Card,4,Time according degree sing main seem data would state.,2024-09-26,FALSE,Port Thomaschester
ORD006689,Katherine Glover,Aaronport,Ramirez-Curtis,Japanese,2023-12-21,66,1312.45,Partner B,Net Banking,5,Only husband unit machine play onto kid fire air population.,2024-10-15,TRUE,Thompsonside
ORD006690,Kelly Patel,Robertchester,Liu-Caldwell,Italian,2023-10-17,101,1220.64,Partner B,UPI,5,Attack message option poor PM pay kind sit part green.,2023-05-05,FALSE,North Anneton
ORD006691,Chloe Martin,Kathyberg,Wilson Inc,Mexican,2023-07-13,90,1363.31,Partner D,Net Banking,1,The third phone less throw pass design exactly worker her move man since.,2023-02-02,TRUE,Brownhaven
ORD006692,Richard Davis,South Henryborough,"Haynes, Clark and Curtis",Chinese,2023-07-16,97,161.41,Partner A,Credit Card,1,I window push court per former real about such itself.,2024-06-17,TRUE,South Nancy
ORD006693,Alicia Good,Thomasborough,Rice-Contreras,Mexican,2023-08-22,25,324.69,Partner B,Net Banking,4,Low stop describe each begin while door moment yeah marriage compare foot.,2024-04-15,TRUE,South Scott
ORD006694,Bailey Brooks,Thompsonchester,Stevens-Meadows,Thai,2024-04-08,69,1277.42,Partner D,Net Banking,2,Father building remain political even notice effort lot program main travel professional foot.,2023-10-23,FALSE,Port Richardton
ORD006695,Nathan Williams,Bowenborough,Turner-Campbell,Thai,2023-05-04,58,154.27,Partner C,UPI,5,So understand note give development argue product show bed challenge community purpose whatever.,2024-06-26,FALSE,West Edward
ORD006696,Willie Roth,Port Jasonport,Espinoza Ltd,Italian,2024-06-18,13,281.5,Partner B,Net Banking,1,Political open degree coach region impact gas job voice fire.,2023-04-10,FALSE,Kerrytown
ORD006697,Tammy Miller,Matthewport,Burns PLC,American,2024-07-31,62,1588.36,Partner D,Credit Card,3,Individual for whatever relate president on office sell town throughout under alone.,2024-06-06,FALSE,Ericberg
ORD006698,Billy Bradford MD,Millerchester,Dickson Inc,Mexican,2023-02-07,84,362.84,Partner A,Credit Card,2,Television building single town raise director.,2023-11-28,FALSE,North Tracyhaven
ORD006699,Brianna Wilson,Port John,Bean Inc,American,2023-04-28,90,612.92,Partner D,Credit Card,3,Measure bar specific different oil member physical blood hour admit doctor imagine traditional.,2024-04-04,TRUE,South Cody
ORD006700,Patricia Hampton,Nicholefort,Dalton LLC,Mexican,2023-10-19,13,1099.02,Partner B,Cash,5,Stay event writer leg day drug as whole.,2024-07-07,TRUE,Jenniferberg
ORD006701,Mary Barnett,North Jenniferchester,Campbell-Barnett,Italian,2024-02-13,106,450.61,Partner D,Debit Card,3,Camera argue enjoy evidence group child put within particular couple agree water.,2024-10-16,FALSE,Mercadoview
ORD006702,Matthew Cooley,North Paulshire,Fuentes-Melton,American,2023-10-08,57,1104.67,Partner B,Cash,1,Point listen break Congress entire energy help without race call yeah.,2024-07-26,TRUE,Davidsonhaven
ORD006703,Jennifer Smith,South Kevin,Morrow-Byrd,Japanese,2024-06-19,27,1404.4,Partner A,UPI,4,Party second service offer whether improve personal opportunity.,2024-09-04,FALSE,Christopherhaven
ORD006704,Cesar Willis,Kennethshire,Lopez-Holmes,Japanese,2023-01-26,112,804.95,Partner B,Net Banking,2,Eye line ball question reason model.,2023-11-24,TRUE,North Henry
ORD006705,Patricia Sandoval,North Susan,Matthews LLC,American,2024-02-26,21,1433.15,Partner D,Net Banking,2,Yourself week goal edge nice total very growth.,2024-04-13,TRUE,South Jeffreyport
